rep,variable,p_valor_ajustado_BH
17,pct_uso_pabellon,0.8268337447377998
17,pabellones_promedio,0.8509563784470884
17,tasa_partos,0.2735146636199899
17,tasa_prematurez,0.9049105412867764
17,cv_estancia,0.6612554237674216
17,pct_estancia_larga,0.2735146636199899
18,egresos_por_anio,0.9123149303521401
18,estancia_media,0.3273096341710157
18,estancia_mediana,0.4689480449221701
18,peso_medio_grd,0.41094926743535426
18,severidad_media,0.610463025944686
18,mortalidad_media,0.6070844861775396
18,entropia_grd,0.16585011719051956
18,comorbilidades_promedio,0.9123149303521401
18,tasa_cma,0.9556865913662217
18,peso_medio_cma,0.48632563395862094
18,pct_pediatrico,0.048833100114086085
18,pct_geriatrico,0.28693164799764587
18,pct_femenino_fertil,0.022491656476277884
18,edad_mediana,0.3691393280443698
18,pct_urgencia,0.9556865913662217
18,pct_programada,0.4689480449221701
18,pct_obstetrica_ingreso,0.5188641132289992
18,pct_alta_domicilio,0.14657625344975353
18,pct_alta_fallecido,0.03736780564239898
18,pct_alta_traslado,0.03812859823979042
18,pct_origen_emergencia,0.41094926743535426
18,pct_origen_referencia,0.48632563395862094
18,pct_uso_pabellon,0.41094926743535426
18,pabellones_promedio,0.5741395692121799
18,tasa_partos,0.49769956132082177
18,tasa_prematurez,0.23802791887236271
18,cv_estancia,0.5741395692121799
18,pct_estancia_larga,0.9123149303521401
19,egresos_por_anio,0.9199775410056986
19,estancia_media,0.02374451104127717
19,estancia_mediana,0.470803269420749
19,peso_medio_grd,0.3577451417667816
19,severidad_media,0.5827047566898623
19,mortalidad_media,0.5827047566898623
19,entropia_grd,0.10006284365981787
19,comorbilidades_promedio,0.10006284365981787
19,tasa_cma,0.2853538565286037
19,peso_medio_cma,0.59003306042668
19,pct_pediatrico,0.011224940820484367
19,pct_geriatrico,0.05911848042464466
19,pct_femenino_fertil,0.5529876338229295
19,edad_mediana,0.017559122442720874
19,pct_urgencia,0.17824268828594106
19,pct_programada,0.0797084494474032
19,pct_obstetrica_ingreso,0.8680468887917713
19,pct_alta_domicilio,0.3577451417667816
19,pct_alta_fallecido,0.3577451417667816
