COD_HOSPITAL,egresos_por_anio,estancia_media,estancia_mediana,peso_medio_grd,severidad_media,mortalidad_media,entropia_grd,comorbilidades_promedio,tasa_cma,peso_medio_cma,dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_08,pct_pediatrico,pct_geriatrico,pct_femenino_fertil,edad_mediana,pct_urgencia,pct_programada,pct_obstetrica_ingreso,pct_alta_domicilio,pct_alta_fallecido,pct_alta_traslado,pct_origen_emergencia,pct_origen_referencia,pct_uso_pabellon,pabellones_promedio,tasa_partos,tasa_prematurez,cv_estancia,pct_estancia_larga,peso_medio_cma_imputado
111100,16809.166666666668,6.110901789698081,3.0,0.9599038600352985,1.5758918833164772,1.4439784242568465,0.7797783207277488,4.0614545634822266,0.109463850528026,0.458251238202791,-3.5533097993243157,5.742044111105356,-1.7456883086449408,4.149319621886456,-3.2038346205454986,-2.2371019785846635,0.8250237736271351,7.075200399114283,0.2330276139011452,0.15107828070001486,0.4326805810321749,32.07118412046543,0.22559119528035299,0.46514302711813993,0.3078578156759704,0.9641168013484706,0.011005899558772495,0.014803430667790392,0.40990530960289523,0.06606514302711813,0.4207723960140796,0.42858559317832534,0.0508551881413911,0.0855917332813414,2.724171780897258,0.035456843983937336,False
111101,16489.333333333332,8.629416996846446,4.0,1.1013556410204577,1.970304034931673,1.7855482332012613,0.8111951951774495,6.669806743753537,0.1678148157494091,0.6281426845772141,-1.692533401243259,-1.7323632832003586,-0.30690924413294285,-0.934546975811826,0.12874460982178296,2.5987480953791473,-0.6302810009333015,-0.6473544644793279,0.12392860030726935,0.31592140373574834,0.30731988356109,48.53661875427789,0.6961773267566912,0.08830961429611062,0.2155130589471982,0.7788873615266435,0.05088137786043503,0.03593231988356109,0.7709832619066872,0.01945702272175952,0.4096789843939517,0.41299425891485403,0.0290288671464381,0.08530640668523677,1.9944870021034962,0.04986051588905959,False
111195,10666.833333333334,9.090296875,4.0,1.5213050717957532,1.9220793425102733,1.8219246574272276,0.8166285950528804,4.421977781597162,0.0006245998657110289,0.618665,4.282217663972227,-1.802560882286138,3.3375134531429227,-4.909252132762014,4.120302061460138,5.855298138589659,-1.390035997876894,0.15048640547526657,0.000171872314495086,0.36244746175841003,0.14481023734004156,56.56125941136208,0.9895001640599366,0.010484211184200247,0.0,0.8107217074733207,0.06748332057311604,0.07624880861236544,0.8616427868314558,0.07835815065389604,0.4410243589943907,0.6301776534741644,0.0,0.0,1.8426386477612249,0.06295214137279105,False
112100,11071.0,10.217625628518954,6.0,1.3181378526480596,1.9180140306506488,1.8405594195044108,0.8662187712885712,5.3089904555445155,0.3869086076089565,0.5557559661259541,6.311834261385207,-1.1960909502653059,-0.8719563406164601,-0.20075601369891213,4.119090029062736,0.7542182027061816,-0.8073115238463113,-0.5731964463555371,0.001475325926595008,0.4765754373287568,0.12799205130521182,63.82203969883641,0.7868756209917803,0.21312437900821968,0.0,0.7971577394393762,0.06215939541745702,0.08477102339445398,0.6248908559901244,0.07880950230331497,0.39945202179869327,0.47597326348116703,0.0,0.0,1.8805152418016617,0.0572667329057899,False
112101,15070.333333333334,5.562473734268209,3.0,0.8612673099466944,1.7797328083873394,1.520415385636239,0.76798050767682,6.3144699298843205,0.08842357827669291,0.6742119940713716,-6.614782298585872,1.2091224077988667,-0.15806265004844294,1.741920169097946,-1.952380414020048,-0.49873101980484047,-1.2772823716280735,-0.43652475671998137,0.06867797659861538,0.23858131870562474,0.47561434164252064,39.419575633128,0.5205923337240937,0.14211143305832652,0.3372962332175798,0.8715356882174692,0.03906129039393068,0.052166508150671295,0.7813695781999955,0.015505076198270332,0.444880670633253,0.44526774457543516,0.054864966490455865,0.07780689377141706,1.8786519311808654,0.022472407157550153,False
112102,7484.333333333333,6.128512893599964,2.0,1.3933762615240726,1.8110052108849597,1.6175566739411213,0.7974248839966299,3.676813788803278,0.13484250072247375,0.40573416202314616,10.330588504197637,4.949829078172903,-6.310137071618981,-3.4863994274970325,-4.518977323350563,-1.4656207970970097,-0.48568258482333687,-0.8274911315435663,0.9253551863893467,0.0,0.04128624237295684,5.900068446269678,0.5263661871464838,0.47363381285351625,0.0,0.9315236271322318,0.006391128134325035,0.052621030597247584,0.39195207767336215,0.07571371308956487,0.3766534538814412,0.8118514229724313,0.0,0.0,2.6429908064802454,0.03558544515209549,False
112103,4038.1666666666665,8.658838581864707,4.0,2.1310522555615172,1.8919063931652151,1.8545131866771225,0.7710527359119426,5.994799620289736,0.00012380323539121823,0.8439333333333333,5.640962451148131,1.8920488815982481,0.7905393821696396,5.428449579741564,2.9320953658268643,6.002607549257507,-4.816786381166687,2.482743355275496,0.00041272854843369517,0.4600272400841966,0.10607123694745965,63.553730321697465,0.18428329687564488,0.8157167031243551,0.0,0.8903792975360105,0.04391431755334516,0.05802963390977754,0.009534029468818359,0.35090181187832764,0.6154608114243262,0.9364398035412109,0.0,0.0,1.7847444542856483,0.04861942300548929,False
112104,3325.1666666666665,7.092677058794045,3.0,1.8743303092576815,1.8229662673550198,1.475414766177134,0.7040024912097129,4.917447746980101,0.0,0.544583969123908,8.14047154974995,6.60601895249906,5.068174107173413,8.957212005869623,-3.1589452706707646,4.093572844913762,6.933611822875418,-2.1184152868226747,0.14069470201994888,0.20795950077690342,0.20861109718811088,50.27789185489391,0.34649892235978147,0.6535010776402186,0.0,0.9491253571249562,0.011728735401734249,0.03714099543882512,0.15081950779409553,0.18375018796050324,0.7769535361636009,1.4469951380883164,0.0,0.0,2.8915737423815155,0.0407498371008972,True
113100,25215.5,8.490105226978294,4.0,1.1314765104796654,1.762262629467325,1.5875090057041634,0.8403818692878595,5.064854289359058,0.11727948469608038,0.4638565494254017,-0.7505056450485363,0.4326116250450157,1.1280127471770474,0.356664809595264,0.9089568669289348,1.047803863062956,-0.3805687360178046,-0.832025295055446,0.03451580707633532,0.30478607734660557,0.3132663110652839,51.460643394934976,0.6434600411122788,0.17142894912520737,0.1851110097625138,0.8410898058733716,0.05700197629764761,0.03002121710852452,0.7498099713800375,0.03614840078523131,0.4801808411492931,0.693561499871111,0.02714600146735143,0.11176040905770636,1.818922064609934,0.053968128069375315,False
113130,7003.333333333333,5.723774393146121,3.0,1.0773059900047597,1.9621132793907663,1.7478581627796288,0.748813074748206,3.5224416944312233,0.18178985902328842,0.4238196229648672,7.47600431413616,-1.9754445987134772,-2.5907700647507523,-5.885684815673621,-5.742314629184802,2.0046734839348597,0.3948393008361173,1.7940700668521026,0.9536887196573061,0.0,0.025606853879105187,4.999315537303217,0.7549024274155164,0.2450975725844836,0.0,0.9798429319371728,0.0031175630652070445,0.015135649690623513,0.7246311280342694,0.06922893860066635,0.265159447881961,0.2835316515944788,0.005663969538315088,0.1134453781512605,2.282607035504388,0.020466444550214184,False
113150,4777.666666666667,4.971115607339706,3.0,0.7307990581176307,1.6023512174701737,1.4447080164654993,0.7860818295196682,3.8041931207702504,0.11000031047222826,0.6192738357324301,-4.781454008770541,-2.3777460466180322,0.21617373686170163,-1.1178597162463917,-0.23215976380752126,1.4675138712184579,0.6692304898550194,1.3017977039048854,0.07664131723993581,0.25936649689527663,0.4097537152026791,41.99315537303217,0.6284797320867928,0.11023512174701737,0.2612851461661899,0.8670899323240076,0.045559199051140725,0.04548942998674388,0.8402288425312217,0.01353519849298821,0.38920672573780785,0.5343961487476453,0.034500802344240564,0.05965621840242669,1.3988885781166938,0.007953673341240494,False
113180,13111.666666666666,6.969950425829414,3.0,0.9113442659209355,1.7539468666581925,1.5588407270878353,0.794445360062087,5.819918647514935,0.13138049442966138,0.5346306748466257,-4.093076516128357,-0.6894452620846208,0.311220301880928,0.3143408957216786,-1.7412939369893174,1.7629422708464035,-0.9406918881564892,-0.6796327488035339,0.14726070929197915,0.2095462056692513,0.39772467268336087,36.889801505817935,0.6314732426592093,0.10775390873268081,0.26077284860810984,0.7591203762552434,0.039799161052497777,0.09436888267446294,0.8318164484555739,0.013245201474513791,0.38172111351213933,0.4154823948137791,0.043396466251430024,0.08553016988869361,2.0793778250885353,0.04203635439176306,False
114101,39066.333333333336,5.89827811292098,2.0,1.1204382699511086,1.7193918036843319,1.6061015878975076,0.8386230740362359,6.209131477231034,0.17493963350674768,0.618395967806841,0.0749593363193911,0.725541997471036,0.045257126618624986,1.6071111804785079,-0.6626871028727894,0.5794440459077407,-0.167192417265797,-0.5008532324907502,0.17815851671089344,0.24407204839631738,0.27249379260915196,43.80287474332649,0.5636225565064549,0.30272442597633087,0.1336530175172143,0.8455618221998481,0.02797378817225403,0.05078115000981237,0.6272749767489484,0.03200965878548452,0.4686260121673393,0.7449892917175062,0.01725270693435951,0.08679525222551929,2.253830311448104,0.033775885459773544,False
114103,14871.666666666666,6.897848257312563,3.0,0.9838312947584307,1.8081677481536271,1.5450918423382534,0.8173965044892817,5.269281631738204,0.18968742621551427,0.5471912725009574,-3.140997546481944,0.4834636870920479,0.013880034822633882,0.17618246835288676,-1.0717722393577318,0.28832143204343436,-1.7499683494366551,-1.2761502687588497,0.17269976465314357,0.2213493219769136,0.3701221562254847,36.84052019164955,0.6086966266950578,0.13770032500280174,0.25360304830214053,0.868631626134708,0.030707161268631628,0.02069931637341701,0.7850050431469237,0.01236131345959879,0.4331839067578169,0.43573910119914827,0.04192536142552953,0.10050788559208768,1.7955405796125705,0.034730471814412196,False
114105,14764.0,8.448918540594239,4.0,1.0683539840704965,1.794193074620121,1.6272948087894707,0.8154046209963004,5.625632168337397,0.22321311130402757,0.5451165272048714,-1.580575005008688,-0.7178507434076917,-0.8051965580315658,-0.6173462256828618,0.6672650138710632,0.9118515572614142,-0.735750300880376,-0.05112877163505455,0.13806104939944008,0.31391673439898854,0.31689695656100425,45.0362765229295,0.6433893253860742,0.14485685902646075,0.21173123814684366,0.8560462385983925,0.046216020951864896,0.017034678948794364,0.7731531653571752,0.020071344712363406,0.4102998284114513,0.4153120202293868,0.03309852795087149,0.082537517053206,1.8153606740527957,0.04770613203287275,False
115100,21227.333333333332,7.336526381909548,4.0,1.1527650599855532,1.7991347633554222,1.6430388492823718,0.8379789417716618,5.044816431644735,0.1784928758941414,0.5508415675929607,-0.26012825982618604,0.6037075832676595,-0.3615565461286478,-1.1002578204830924,0.6133260110218468,1.466632860946924,0.27292477078880156,-0.011002498059226297,0.17141421437768914,0.24924625482868001,0.29085141798310354,41.68788501026694,0.6931786061995541,0.1332794196162181,0.17354197418422787,0.835502967871612,0.04385854715618228,0.05210263496749474,0.6312851355171006,0.12092113941145065,0.4424641185892403,0.6353993279105555,0.028446028705128606,0.11344189897874689,1.98481517444701,0.03433466285606608,False
115107,7211.5,5.761769396103446,3.0,0.9332703575307957,1.647807899419908,1.441216575377291,0.814494454209345,3.7495204418868013,0.18216871113463246,0.5559794978211247,-2.718368484521111,0.46623011604149195,-0.09711402428483926,-0.21414651754982006,0.23321854912577844,-0.412657781360758,0.5209011523064703,-0.08890172510610217,0.1455545540687328,0.28047794032679285,0.3218239386165615,44.19164955509925,0.586956019320992,0.21343224941644134,0.19961173126256673,0.8989345720954957,0.027132589151586586,0.03468996279091266,0.49189951235295476,0.1413945318819478,0.469597171184913,0.5576047516697867,0.036654417712450024,0.0605296343001261,1.5667645558537444,0.018627654903048373,False
115110,4936.666666666667,4.169885212694125,3.0,0.8204107258609048,1.7387913571910871,1.4101620526671168,0.8081116321593854,5.314112086428089,0.2739662230065936,0.5740083564462736,-3.696174919187048,0.9655185678867398,1.154971714654793,1.2586798017440042,-2.2470416234647197,0.22388668558689187,-1.5357132220586296,-1.9188430189870926,0.14831195138419986,0.23544902093180284,0.3858879135719109,37.93429158110883,0.6026671168129643,0.1174206617150574,0.2799122214719784,0.8924037812288994,0.02359891964888589,0.049932478055368,0.3553004726536124,0.20438892640108036,0.3599932478055368,0.4528696826468602,0.031904118838622555,0.061375661375661375,1.2185230043704434,0.005840648210668467,False
116100,13136.833333333334,6.986323441722384,3.0,0.9585059730274927,1.6431788482764746,1.5302901511018636,0.7948451846413742,4.245340708694384,0.23032380282790407,0.5452006783397634,-3.0094530734963576,-0.01698967363863605,-0.6664258341281831,-1.7380395996176772,2.232326544662703,0.6083069985446001,1.2909085795856103,-0.08520386740168755,0.09269103411527385,0.2665406427221172,0.3663871303332868,43.46885694729637,0.6122606919475774,0.1452658555461108,0.24242270460917775,0.8871113028253892,0.037870618236256835,0.0340772129254894,0.6498141358267466,0.093274634932315,0.4491062026617272,0.5702160591720481,0.040395326118673955,0.06438442211055276,1.8414736672477665,0.03346823815988125,False
