COD_HOSPITAL,n_hospitalizacion_actual,n_nocturna,n_diurna,proporcion_diurna_hospitalizacion,estancia_media_actual,estancia_media_sin_diurna,cambio_rel_estancia_media_pct,peso_medio_grd_actual,peso_medio_grd_sin_diurna,cambio_rel_peso_medio_grd_pct,severidad_media_actual,severidad_media_sin_diurna,cambio_rel_severidad_media_pct,mortalidad_media_actual,mortalidad_media_sin_diurna,cambio_rel_mortalidad_media_pct
104100,69160,69160,0,0.0,7.608771092699432,7.608771092699432,0.0,0.9127474667437826,0.9127474667437826,0.0,1.6668305378831694,1.6668305378831694,0.0,1.4308704453441297,1.4308704453441297,0.0
108101,46059,46059,0,0.0,5.944440825897219,5.944440825897219,0.0,0.9283641959226209,0.9283641959226209,0.0,1.596495798866671,1.596495798866671,0.0,1.4572830500010856,1.4572830500010856,0.0
113100,151293,151293,0,0.0,8.490105226978294,8.490105226978294,0.0,1.1314765104796651,1.1314765104796651,0.0,1.762262629467325,1.762262629467325,0.0,1.5875090057041634,1.5875090057041634,0.0
112104,19951,19951,0,0.0,7.092677058794045,7.092677058794045,0.0,1.874330309257681,1.874330309257681,0.0,1.8229662673550198,1.8229662673550198,0.0,1.475414766177134,1.475414766177134,0.0
111195,64001,64001,0,0.0,9.090296875,9.090296875,0.0,1.521305071795753,1.521305071795753,0.0,1.9220793425102733,1.9220793425102733,0.0,1.8219246574272276,1.8219246574272276,0.0
110130,34862,34862,0,0.0,5.782485227468303,5.782485227468303,0.0,0.87402582754862,0.87402582754862,0.0,1.6337272675119041,1.6337272675119041,0.0,1.438930640812346,1.438930640812346,0.0
110150,40890,40890,0,0.0,5.413974418547776,5.413974418547776,0.0,0.7555996502812423,0.7555996502812423,0.0,1.4238200048911713,1.4238200048911713,0.0,1.321374419173392,1.321374419173392,0.0
109101,42691,42691,0,0.0,6.211337549777466,6.211337549777466,0.0,1.2020103768944272,1.2020103768944272,0.0,1.9485605865404887,1.9485605865404887,0.0,1.7313485277927432,1.7313485277927432,0.0
108100,56513,56513,0,0.0,5.793958912108718,5.793958912108718,0.0,0.9509080459363333,0.9509080459363333,0.0,1.6741280767257092,1.6741280767257092,0.0,1.5399819510555093,1.5399819510555093,0.0
114105,88584,88584,0,0.0,8.448918540594239,8.448918540594239,0.0,1.0683539840704963,1.0683539840704963,0.0,1.794193074620121,1.794193074620121,0.0,1.6272948087894707,1.6272948087894707,0.0
116100,78821,78821,0,0.0,6.986323441722384,6.986323441722384,0.0,0.9585059730274925,0.9585059730274925,0.0,1.6431788482764746,1.6431788482764746,0.0,1.5302901511018636,1.5302901511018636,0.0
113180,78670,78670,0,0.0,6.969950425829414,6.969950425829414,0.0,0.9113442659209355,0.9113442659209355,0.0,1.7539468666581925,1.7539468666581925,0.0,1.5588407270878353,1.5588407270878353,0.0
114103,89230,89230,0,0.0,6.897848257312563,6.897848257312563,0.0,0.9838312947584307,0.9838312947584307,0.0,1.8081677481536271,1.8081677481536271,0.0,1.5450918423382534,1.5450918423382534,0.0
121109,148805,148805,0,0.0,8.215071033991478,8.215071033991478,0.0,1.1602892086959444,1.1602892086959444,0.0,1.63000571217365,1.63000571217365,0.0,1.4926716172171635,1.4926716172171635,0.0
121121,24029,24029,0,0.0,4.21561446585376,4.21561446585376,0.0,0.6700180906404761,0.6700180906404761,0.0,1.5640684173290607,1.5640684173290607,0.0,1.4506221648840985,1.4506221648840985,0.0
125100,48778,48778,0,0.0,4.589938086842429,4.589938086842429,0.0,0.9432401697486573,0.9432401697486573,0.0,1.8443765632047235,1.8443765632047235,0.0,1.3902989052441674,1.3902989052441674,0.0
129100,46134,46134,0,0.0,6.222612389994365,6.222612389994365,0.0,0.8411209953613388,0.8411209953613388,0.0,1.6452074391988556,1.6452074391988556,0.0,1.5011271513417437,1.5011271513417437,0.0
129106,37935,37935,0,0.0,7.040281549047004,7.040281549047004,0.0,0.9079749334387767,0.9079749334387767,0.0,1.6324502438381443,1.6324502438381443,0.0,1.4565704494530118,1.4565704494530118,0.0
