replica,variable,p_valor_ajustado_BH
137,pct_femenino_fertil,4.075814486798784e-07
137,edad_mediana,7.906611097904153e-07
137,pct_urgencia,8.341927670970548e-06
137,pct_programada,8.554384986191564e-05
137,pct_obstetrica_ingreso,4.075814486798784e-07
137,pct_alta_domicilio,0.0003920362839564203
137,pct_alta_fallecido,4.075814486798784e-07
137,pct_alta_traslado,0.45105928540620804
137,pct_origen_emergencia,0.00011810534678136264
137,pct_origen_referencia,0.00044493208435061903
137,pct_uso_pabellon,0.00782560531999915
137,pabellones_promedio,0.021813910734603294
137,tasa_partos,1.3639292198579268e-06
137,tasa_prematurez,0.013844695271670033
137,cv_estancia,0.914434647492485
137,pct_estancia_larga,4.852667102378928e-06
138,egresos_por_anio,0.08020343872185098
138,estancia_media,0.2377054460218274
138,estancia_mediana,0.017529713005220403
138,peso_medio_grd,5.353674332943677e-06
138,severidad_media,0.002120160865525841
138,mortalidad_media,0.002120160865525841
138,entropia_grd,0.004502707968759845
138,comorbilidades_promedio,0.013660372757241543
138,tasa_cma,0.003669781636620598
138,peso_medio_cma,0.04897745922174636
138,pct_pediatrico,1.479107812362344e-07
138,pct_geriatrico,5.464250169235594e-06
138,pct_femenino_fertil,3.00341036039711e-06
138,edad_mediana,5.653838232932579e-06
138,pct_urgencia,0.013660372757241543
138,pct_programada,2.6385129169600382e-06
138,pct_obstetrica_ingreso,1.0410395517943436e-05
138,pct_alta_domicilio,5.353674332943677e-06
138,pct_alta_fallecido,3.4812149947645736e-07
138,pct_alta_traslado,0.022761421210825767
138,pct_origen_emergencia,0.00019212351832690954
138,pct_origen_referencia,0.00297508161575488
138,pct_uso_pabellon,0.009135509159160556
138,pabellones_promedio,0.002120160865525841
138,tasa_partos,0.0006507178720176281
138,tasa_prematurez,0.009193776727830096
138,cv_estancia,0.01491987094742782
138,pct_estancia_larga,0.27245272642031043
139,egresos_por_anio,0.09204181040131046
139,estancia_media,0.0008511697179280334
139,estancia_mediana,0.001313834948569482
139,peso_medio_grd,6.153430225131715e-06
139,severidad_media,0.0007596574733447725
139,mortalidad_media,0.000493051908430222
139,entropia_grd,0.5452836326596404
139,comorbilidades_promedio,0.020234599187768494
139,tasa_cma,0.12334062509618021
139,peso_medio_cma,7.640101564644072e-05
139,pct_pediatrico,1.2047687250584868e-08
139,pct_geriatrico,4.8078521535288334e-08
139,pct_femenino_fertil,4.7588364765097785e-05
139,edad_mediana,1.0130953287127268e-08
139,pct_urgencia,0.010510753629672092
139,pct_programada,0.0008511697179280334
139,pct_obstetrica_ingreso,6.982343715727895e-05
139,pct_alta_domicilio,0.10587057972438665
139,pct_alta_fallecido,0.000493051908430222
139,pct_alta_traslado,0.05636901017836721
139,pct_origen_emergencia,0.0018889979599944586
139,pct_origen_referencia,0.01754608175931335
139,pct_uso_pabellon,0.0002324532076114751
139,pabellones_promedio,0.0009046660694012126
139,tasa_partos,0.0002324532076114751
139,tasa_prematurez,0.015185759787691856
139,cv_estancia,0.6808163498783377
139,pct_estancia_larga,0.0010729419859004422
140,egresos_por_anio,0.15840563660980947
140,estancia_media,0.6581058241184401
140,estancia_mediana,0.15061365622450398
140,peso_medio_grd,0.24553667575796143
140,severidad_media,0.18410933435879354
140,mortalidad_media,0.5219956551765986
140,entropia_grd,0.013405987337005537
140,comorbilidades_promedio,0.24553667575796143
140,tasa_cma,0.00040934757342016385
140,peso_medio_cma,0.12642402965784855
140,pct_pediatrico,2.3992585353680644e-09
140,pct_geriatrico,9.881057121181773e-07
140,pct_femenino_fertil,0.0003754796019311463
140,edad_mediana,3.9616854050669216e-08
140,pct_urgencia,0.003136854138200331
140,pct_programada,0.020946783185533908
140,pct_obstetrica_ingreso,0.013405987337005537
140,pct_alta_domicilio,2.2015355948579336e-05
140,pct_alta_fallecido,0.00012151252768492535
140,pct_alta_traslado,5.2033530891077323e-05
140,pct_origen_emergencia,0.535613104665132
140,pct_origen_referencia,0.6242799015588694
140,pct_uso_pabellon,0.0024708451720799915
140,pabellones_promedio,0.013405987337005537
140,tasa_partos,0.014946459971126713
140,tasa_prematurez,0.014946459971126713
140,cv_estancia,0.15840563660980947
140,pct_estancia_larga,0.7991771290149728
141,egresos_por_anio,0.3061564432353354
141,estancia_media,1.1220690018908852e-05
141,estancia_mediana,1.2133115457529519e-05
141,peso_medio_grd,0.0074260108840331854
141,severidad_media,0.00044547322213703614
141,mortalidad_media,0.00026450396746544665
141,entropia_grd,0.0074260108840331854
141,comorbilidades_promedio,0.010366693453174071
141,tasa_cma,0.3266110467270571
141,peso_medio_cma,0.011118371897349776
141,pct_pediatrico,2.0674670482290104e-09
141,pct_geriatrico,4.13707060373671e-08
141,pct_femenino_fertil,1.9448527185463992e-05
141,edad_mediana,4.13707060373671e-08
141,pct_urgencia,0.028474609111424277
141,pct_programada,0.03605226201578535
141,pct_obstetrica_ingreso,0.0003869416930981111
141,pct_alta_domicilio,0.00015159851863963842
141,pct_alta_fallecido,4.518493013604742e-06
141,pct_alta_traslado,0.25922057858897873
141,pct_origen_emergencia,0.4620810796601418
141,pct_origen_referencia,0.03605226201578535
141,pct_uso_pabellon,0.06401398024833707
141,pabellones_promedio,0.1385925571228168
141,tasa_partos,0.0018509534597979417
141,tasa_prematurez,0.23543935331170013
141,cv_estancia,0.0007652832038490938
141,pct_estancia_larga,0.00019493062343287955
142,egresos_por_anio,0.7091955079683379
142,estancia_media,8.959169058877443e-05
142,estancia_mediana,0.00020178467860282296
142,peso_medio_grd,1.6140483458949649e-07
142,severidad_media,0.002287844867072207
142,mortalidad_media,0.0008803577181327548
142,entropia_grd,0.6851767855829513
142,comorbilidades_promedio,0.0022332045026958714
142,tasa_cma,0.008684931594841043
142,peso_medio_cma,8.959169058877443e-05
142,pct_pediatrico,4.933763421448152e-09
142,pct_geriatrico,4.933763421448152e-09
142,pct_femenino_fertil,5.143106502633545e-05
142,edad_mediana,4.933763421448152e-09
142,pct_urgencia,0.17721110363193127
142,pct_programada,0.00020178467860282296
142,pct_obstetrica_ingreso,4.4946235652474896e-05
142,pct_alta_domicilio,0.00020178467860282296
142,pct_alta_fallecido,8.539036023204907e-07
142,pct_alta_traslado,0.009338934718599746
142,pct_origen_emergencia,0.07531103643064604
142,pct_origen_referencia,0.05630530302235394
142,pct_uso_pabellon,0.0038283140358163813
142,pabellones_promedio,0.0030478047708579915
142,tasa_partos,0.0036146453822533567
142,tasa_prematurez,0.04480108077367233
142,cv_estancia,0.0024090544856408555
142,pct_estancia_larga,0.0004891573290552831
143,egresos_por_anio,0.6595720317200111
143,estancia_media,3.642382668519527e-07
143,estancia_mediana,8.127157021170689e-06
143,peso_medio_grd,2.922475410197956e-07
143,severidad_media,0.00023387923504178428
143,mortalidad_media,0.00047588911165495444
143,entropia_grd,0.0734865721245822
143,comorbilidades_promedio,0.0005282260542679838
143,tasa_cma,0.4368474767773958
143,peso_medio_cma,0.015235922313594375
143,pct_pediatrico,2.1884606046049913e-08
143,pct_geriatrico,2.1884606046049913e-08
143,pct_femenino_fertil,1.8411966534251844e-06
143,edad_mediana,2.1884606046049913e-08
143,pct_urgencia,0.3689563810366959
143,pct_programada,5.560603531248796e-05
143,pct_obstetrica_ingreso,1.3469470650757524e-06
143,pct_alta_domicilio,0.0003782324104119676
143,pct_alta_fallecido,4.1917069291005054e-05
143,pct_alta_traslado,0.038077732985317525
143,pct_origen_emergencia,0.0006921802337477892
143,pct_origen_referencia,0.0007125565279758765
143,pct_uso_pabellon,0.015235922313594375
143,pabellones_promedio,0.0756329987763093
143,tasa_partos,8.127157021170689e-06
143,tasa_prematurez,0.6337388459454286
143,cv_estancia,0.08397128411873676
143,pct_estancia_larga,3.7213696340365336e-06
144,egresos_por_anio,0.19276151377049958
144,estancia_media,0.00012221956597901018
144,estancia_mediana,0.00012221956597901018
144,peso_medio_grd,2.027578549982415e-05
144,severidad_media,0.018683748859151247
144,mortalidad_media,0.01672276477615597
144,entropia_grd,0.0060150256889098105
144,comorbilidades_promedio,0.005252590030458315
144,tasa_cma,0.9342095915719701
144,peso_medio_cma,0.0013044382646811628
144,pct_pediatrico,8.802376812597623e-09
144,pct_geriatrico,8.802376812597623e-09
144,pct_femenino_fertil,0.0005376075713853663
144,edad_mediana,8.802376812597623e-09
144,pct_urgencia,0.03703658166180202
144,pct_programada,9.244135146576283e-06
144,pct_obstetrica_ingreso,0.0008065957456470684
144,pct_alta_domicilio,0.002543836770682884
144,pct_alta_fallecido,0.00030117097422358377
144,pct_alta_traslado,0.3071296281977215
144,pct_origen_emergencia,9.244135146576283e-06
144,pct_origen_referencia,2.0964242709378404e-05
144,pct_uso_pabellon,0.08126287275976071
144,pabellones_promedio,0.01901189482638584
144,tasa_partos,0.000783960650462155
144,tasa_prematurez,0.016098530306259306
144,cv_estancia,0.04678841665622442
144,pct_estancia_larga,0.0008334722566810784
145,egresos_por_anio,0.04279256037777248
145,estancia_media,0.0010203394024949747
145,estancia_mediana,1.6242369935643347e-06
145,peso_medio_grd,0.0036364995736452633
145,severidad_media,0.0036364995736452633
145,mortalidad_media,0.0003780677427243123
145,entropia_grd,0.027754135287848456
145,comorbilidades_promedio,0.042790872212583535
145,tasa_cma,0.0036364995736452633
145,peso_medio_cma,0.03089579153122509
145,pct_pediatrico,1.0898242157419725e-07
145,pct_geriatrico,8.321711890770317e-07
145,pct_femenino_fertil,5.293952835446445e-05
145,edad_mediana,1.7134118446813725e-07
145,pct_urgencia,0.0002788246555436013
145,pct_programada,0.0003373654859832907
145,pct_obstetrica_ingreso,0.00027826947927309434
145,pct_alta_domicilio,0.0010203394024949747
145,pct_alta_fallecido,0.008168335399668462
145,pct_alta_traslado,0.0036364995736452633
145,pct_origen_emergencia,0.0010203394024949747
145,pct_origen_referencia,0.0021719982322702587
145,pct_uso_pabellon,0.0003373654859832907
145,pabellones_promedio,0.0036364995736452633
145,tasa_partos,8.11504697501575e-05
145,tasa_prematurez,0.04778329634781644
145,cv_estancia,0.012695634733893537
145,pct_estancia_larga,0.0052136276832269
146,egresos_por_anio,0.2577928558640434
146,estancia_media,0.030654784513827662
146,estancia_mediana,0.02255841674944423
146,peso_medio_grd,3.937061339760386e-05
146,severidad_media,0.1011964555928638
146,mortalidad_media,0.39654216710736623
146,entropia_grd,0.0033251734190666666
146,comorbilidades_promedio,0.0018937796135046357
146,tasa_cma,0.14824268158815032
146,peso_medio_cma,0.06834319860328544
146,pct_pediatrico,2.404454700267094e-09
146,pct_geriatrico,6.731885839448722e-07
146,pct_femenino_fertil,0.003186032280735953
146,edad_mediana,1.0824755408738123e-08
146,pct_urgencia,0.00017009834100654324
146,pct_programada,1.6233994455314383e-05
146,pct_obstetrica_ingreso,0.06299710258943585
146,pct_alta_domicilio,0.00017009834100654324
146,pct_alta_fallecido,0.00010474684340157895
146,pct_alta_traslado,0.003186032280735953
146,pct_origen_emergencia,0.0033328464745017556
146,pct_origen_referencia,0.02255841674944423
146,pct_uso_pabellon,0.006376410507998846
146,pabellones_promedio,0.044148135239881765
146,tasa_partos,0.18338300212973935
146,tasa_prematurez,0.1011964555928638
146,cv_estancia,0.030654784513827662
146,pct_estancia_larga,0.030654784513827662
147,egresos_por_anio,0.9221219139761937
147,estancia_media,0.012544494331705238
147,estancia_mediana,0.010269337866483126
147,peso_medio_grd,3.99068349728476e-07
147,severidad_media,0.0057359333856498145
147,mortalidad_media,0.010269337866483126
147,entropia_grd,0.07907856088538384
147,comorbilidades_promedio,0.001833798101752291
147,tasa_cma,0.010269337866483126
147,peso_medio_cma,0.0004176243787206022
147,pct_pediatrico,9.546659582175693e-10
147,pct_geriatrico,6.270223859655892e-08
147,pct_femenino_fertil,1.5471748112729336e-05
147,edad_mediana,1.2698344354394113e-08
147,pct_urgencia,0.051367481289240215
147,pct_programada,1.710772683524683e-07
147,pct_obstetrica_ingreso,0.00013866372065033617
147,pct_alta_domicilio,0.00043713730535827896
147,pct_alta_fallecido,1.0237566681410849e-05
147,pct_alta_traslado,0.09730764217155842
147,pct_origen_emergencia,0.001874728179277692
147,pct_origen_referencia,0.29410674667511594
147,pct_uso_pabellon,0.00316929221929871
147,pabellones_promedio,0.0071392235126317375
147,tasa_partos,0.002592489509237934
147,tasa_prematurez,0.5452439230284366
147,cv_estancia,0.013308697726544697
147,pct_estancia_larga,0.012494703247702722
148,egresos_por_anio,0.0283762597223743
148,estancia_media,0.002824601576913587
148,estancia_mediana,0.0002055817046366937
148,peso_medio_grd,3.0893247809601664e-06
148,severidad_media,1.3851603163628106e-05
148,mortalidad_media,1.7865259917402233e-06
148,entropia_grd,0.011609497340265711
148,comorbilidades_promedio,5.988620915462121e-05
148,tasa_cma,0.04611093345652187
148,peso_medio_cma,0.007933178844879754
148,pct_pediatrico,1.8897051639644606e-05
148,pct_geriatrico,1.0186790552743235e-06
148,pct_femenino_fertil,9.142178392019309e-05
148,edad_mediana,2.6334009063531943e-06
148,pct_urgencia,6.284112911173054e-06
148,pct_programada,3.659292247486642e-06
148,pct_obstetrica_ingreso,4.9163595208439756e-05
148,pct_alta_domicilio,0.0006363585743865511
148,pct_alta_fallecido,5.415650966080272e-05
148,pct_alta_traslado,0.005474653818989581
148,pct_origen_emergencia,4.9163595208439756e-05
148,pct_origen_referencia,0.01034228534554552
148,pct_uso_pabellon,1.3851603163628106e-05
148,pabellones_promedio,1.600132685731973e-05
148,tasa_partos,0.0001982669482270515
148,tasa_prematurez,0.004580871515631415
148,cv_estancia,0.0006532773196449574
148,pct_estancia_larga,0.002824601576913587
149,egresos_por_anio,0.04735849267382158
149,estancia_media,7.450019452018733e-05
149,estancia_mediana,0.0001632895256420113
149,peso_medio_grd,2.7928253903405043e-08
149,severidad_media,2.498209706976256e-05
149,mortalidad_media,1.0096168437667792e-06
149,entropia_grd,0.04234628012418629
149,comorbilidades_promedio,0.0020283556724655792
149,tasa_cma,0.06085278271903253
149,peso_medio_cma,3.120962983237413e-05
149,pct_pediatrico,1.1282256108662992e-07
149,pct_geriatrico,6.460949875328181e-09
149,pct_femenino_fertil,4.876637999865214e-06
149,edad_mediana,6.460949875328181e-09
149,pct_urgencia,0.2577241894347826
149,pct_programada,7.507085165186399e-05
149,pct_obstetrica_ingreso,1.2548465877600144e-06
149,pct_alta_domicilio,3.330313714211414e-05
149,pct_alta_fallecido,1.857184938718539e-06
149,pct_alta_traslado,0.007325687355537208
149,pct_origen_emergencia,0.028156281196504554
149,pct_origen_referencia,0.04902327806048805
149,pct_uso_pabellon,0.021180635240870428
149,pabellones_promedio,0.00909447738266722
149,tasa_partos,1.653545374957233e-06
149,tasa_prematurez,0.06085278271903253
149,cv_estancia,0.003423263082096824
149,pct_estancia_larga,0.0012337462142861205
150,egresos_por_anio,0.10743317542507734
150,estancia_media,0.001907260276920469
150,estancia_mediana,0.00026388500185666174
150,peso_medio_grd,0.006371457567928068
150,severidad_media,0.0004602996112110424
150,mortalidad_media,0.0017500540878709944
150,entropia_grd,0.0017500540878709944
150,comorbilidades_promedio,0.0075255818920928865
150,tasa_cma,0.12092274964636383
150,peso_medio_cma,0.007451544854667757
150,pct_pediatrico,2.583955201589489e-08
150,pct_geriatrico,3.5971326819151603e-07
150,pct_femenino_fertil,4.447688312119014e-07
150,edad_mediana,2.583955201589489e-08
150,pct_urgencia,0.04482144958453226
150,pct_programada,0.09130565162159045
150,pct_obstetrica_ingreso,3.5971326819151603e-07
150,pct_alta_domicilio,0.0013870234247962798
150,pct_alta_fallecido,0.0005408508673503814
150,pct_alta_traslado,0.08676606792079869
150,pct_origen_emergencia,0.0893292989917926
150,pct_origen_referencia,0.02974863634338629
150,pct_uso_pabellon,0.12092274964636383
150,pabellones_promedio,0.10564298812100066
150,tasa_partos,4.447688312119014e-07
150,tasa_prematurez,0.08676606792079869
150,cv_estancia,0.0265875797233314
150,pct_estancia_larga,0.025399588314765863
151,egresos_por_anio,0.0040871067424520235
151,estancia_media,0.00041589063204700857
151,estancia_mediana,0.040941431627796926
151,peso_medio_grd,7.022869502922656e-07
151,severidad_media,0.0723304961372967
151,mortalidad_media,0.5746387772081003
151,entropia_grd,0.09717746545411682
151,comorbilidades_promedio,0.040941431627796926
151,tasa_cma,0.09447658767691117
151,peso_medio_cma,0.0007424267472866375
151,pct_pediatrico,9.619598527802645e-06
151,pct_geriatrico,0.0002465692490970108
151,pct_femenino_fertil,2.377332921979545e-06
151,edad_mediana,1.9511751361081937e-05
151,pct_urgencia,4.254459864410826e-05
151,pct_programada,4.7537532525071566e-07
151,pct_obstetrica_ingreso,1.5428606582967932e-06
151,pct_alta_domicilio,0.0016477263140229517
151,pct_alta_fallecido,0.0005271826443139397
151,pct_alta_traslado,0.008122433119325012
151,pct_origen_emergencia,6.432144278546792e-07
151,pct_origen_referencia,0.008746987778143105
151,pct_uso_pabellon,9.619598527802645e-06
151,pabellones_promedio,0.00031196025507402106
151,tasa_partos,1.5063841615504006e-05
151,tasa_prematurez,0.09332332592570151
151,cv_estancia,0.0016477263140229517
151,pct_estancia_larga,0.0004818150735774248
152,egresos_por_anio,0.0009234214883203106
152,estancia_media,0.0029080263593702126
152,estancia_mediana,0.027871635702544778
152,peso_medio_grd,1.4723640714752663e-06
152,severidad_media,0.00032308983663365605
152,mortalidad_media,0.000969230979693389
152,entropia_grd,0.13025701618202445
152,comorbilidades_promedio,0.10883319926428157
152,tasa_cma,0.12858073834128383
152,peso_medio_cma,1.465591167496894e-05
152,pct_pediatrico,3.4847326841431014e-08
152,pct_geriatrico,1.4723640714752663e-06
152,pct_femenino_fertil,1.517316840729967e-06
152,edad_mediana,5.439017144308943e-07
152,pct_urgencia,0.0028453623630648873
152,pct_programada,5.773907283401907e-06
152,pct_obstetrica_ingreso,3.531375552929015e-06
152,pct_alta_domicilio,0.07541956607697427
152,pct_alta_fallecido,0.0003048691477135773
152,pct_alta_traslado,0.030788893368323907
152,pct_origen_emergencia,1.1552913043639627e-05
152,pct_origen_referencia,0.00038473655483809983
152,pct_uso_pabellon,0.003373926631942867
152,pabellones_promedio,0.23387904913511395
152,tasa_partos,1.4723640714752663e-06
152,tasa_prematurez,0.007685302095938241
152,cv_estancia,0.05492646805889699
152,pct_estancia_larga,0.002350608801083845
153,egresos_por_anio,0.009963676583574386
153,estancia_media,9.429054993142897e-05
153,estancia_mediana,7.281356787318402e-06
153,peso_medio_grd,4.176735418855753e-07
153,severidad_media,3.4796019266005116e-05
153,mortalidad_media,1.6430748256060163e-06
153,entropia_grd,0.39497641891317414
153,comorbilidades_promedio,0.0010342184915328853
153,tasa_cma,0.02697078587164963
153,peso_medio_cma,0.062303686229629895
153,pct_pediatrico,3.5286676074178343e-06
153,pct_geriatrico,1.879661182965165e-07
153,pct_femenino_fertil,5.28888410331094e-09
153,edad_mediana,2.960546428984679e-07
153,pct_urgencia,0.9674952184722307
153,pct_programada,0.0001739436528226726
153,pct_obstetrica_ingreso,5.28888410331094e-09
153,pct_alta_domicilio,0.002957860986903373
153,pct_alta_fallecido,0.000290037443077685
153,pct_alta_traslado,0.01101832853130625
153,pct_origen_emergencia,0.0096141330118803
153,pct_origen_referencia,0.001953599956761439
153,pct_uso_pabellon,0.30772776077303654
153,pabellones_promedio,0.4429957949900636
153,tasa_partos,9.740296064687911e-09
153,tasa_prematurez,0.0029161882424645516
153,cv_estancia,0.01101832853130625
153,pct_estancia_larga,0.0001739436528226726
154,egresos_por_anio,0.32218989821725436
154,estancia_media,0.0753310419890926
154,estancia_mediana,0.04830092473342616
154,peso_medio_grd,0.0009473403616985479
154,severidad_media,0.8998024206246407
154,mortalidad_media,0.7520451285623571
154,entropia_grd,0.09329193492725382
154,comorbilidades_promedio,0.04830092473342616
154,tasa_cma,5.1879607280814186e-05
154,peso_medio_cma,0.589753738036102
154,pct_pediatrico,2.1243188633390708e-08
154,pct_geriatrico,1.716478068934273e-07
154,pct_femenino_fertil,0.00912769689722872
154,edad_mediana,9.880086437272369e-08
154,pct_urgencia,0.00011194437167647521
154,pct_programada,5.268973527195705e-08
154,pct_obstetrica_ingreso,0.04044870249026344
154,pct_alta_domicilio,2.1243188633390708e-08
154,pct_alta_fallecido,5.386447537284611e-08
154,pct_alta_traslado,9.2011622169825e-06
154,pct_origen_emergencia,0.08589967008511246
154,pct_origen_referencia,0.632879503922152
154,pct_uso_pabellon,3.046446762315256e-06
154,pabellones_promedio,1.818691650312466e-05
154,tasa_partos,0.2083728807737263
154,tasa_prematurez,0.4331074681287599
154,cv_estancia,0.16421788289049913
154,pct_estancia_larga,0.08589967008511246
155,egresos_por_anio,0.012871667658905512
155,estancia_media,0.004366146125335712
155,estancia_mediana,0.004366146125335712
155,peso_medio_grd,1.1512370239611424e-05
155,severidad_media,0.008528948457554844
155,mortalidad_media,0.034600116314195316
155,entropia_grd,0.00016574601905897457
155,comorbilidades_promedio,0.001849671928376101
155,tasa_cma,0.03926324935577112
155,peso_medio_cma,0.0008794342238150367
155,pct_pediatrico,7.67961895488554e-09
155,pct_geriatrico,7.67961895488554e-09
155,pct_femenino_fertil,0.008782483864900683
155,edad_mediana,7.67961895488554e-09
155,pct_urgencia,0.01825897030876326
155,pct_programada,2.172884933068682e-05
155,pct_obstetrica_ingreso,0.023865610317523957
155,pct_alta_domicilio,5.018805298437843e-07
155,pct_alta_fallecido,2.085324921971487e-06
155,pct_alta_traslado,0.0003061284153330314
155,pct_origen_emergencia,0.000990417860350183
155,pct_origen_referencia,0.007516559188129354
155,pct_uso_pabellon,0.0009640932493501898
155,pabellones_promedio,0.0006305470085288053
155,tasa_partos,0.034600116314195316
155,tasa_prematurez,0.30012248185839413
155,cv_estancia,0.0030937606901769543
155,pct_estancia_larga,0.007552127673567707
156,egresos_por_anio,0.5519975746116186
156,estancia_media,0.00953356838214307
156,estancia_mediana,0.007450630500989955
156,peso_medio_grd,0.0001686406386199603
156,severidad_media,0.0009333748075553801
156,mortalidad_media,0.00014202016703051962
156,entropia_grd,0.019272799175633203
156,comorbilidades_promedio,0.2782029248393565
156,tasa_cma,0.18313170285702526
156,peso_medio_cma,0.00953356838214307
156,pct_pediatrico,1.1158804010096954e-07
156,pct_geriatrico,8.999267000431215e-07
156,pct_femenino_fertil,3.3008008299646345e-08
156,edad_mediana,2.9223462533305956e-07
156,pct_urgencia,0.00021527895559807916
156,pct_programada,0.0001982686465603705
156,pct_obstetrica_ingreso,3.3008008299646345e-08
156,pct_alta_domicilio,0.0019838036872195037
156,pct_alta_fallecido,1.1641440932283389e-05
156,pct_alta_traslado,0.057767592973062686
156,pct_origen_emergencia,0.02671486945429255
156,pct_origen_referencia,0.49625053957159804
156,pct_uso_pabellon,0.4327383462348215
156,pabellones_promedio,0.5519975746116186
156,tasa_partos,6.462206687974983e-07
156,tasa_prematurez,0.0989467543702374
156,cv_estancia,0.0016354896803285979
156,pct_estancia_larga,0.039255465298349675
157,egresos_por_anio,0.011574061836039725
157,estancia_media,0.030221057093339772
157,estancia_mediana,0.037906320322670634
157,peso_medio_grd,2.47586436082562e-06
157,severidad_media,0.002950463160476732
157,mortalidad_media,0.008586310139732156
157,entropia_grd,0.037906320322670634
157,comorbilidades_promedio,0.007534761069251702
157,tasa_cma,0.027901909298880947
157,peso_medio_cma,0.07572160594400434
157,pct_pediatrico,1.6587011872074937e-06
157,pct_geriatrico,1.666340209208637e-05
157,pct_femenino_fertil,8.439659304095957e-06
157,edad_mediana,9.157554080889598e-06
157,pct_urgencia,8.439659304095957e-06
157,pct_programada,5.587500723742738e-07
157,pct_obstetrica_ingreso,1.582298001168321e-05
157,pct_alta_domicilio,9.157554080889598e-06
157,pct_alta_fallecido,2.8667591239087042e-05
157,pct_alta_traslado,0.011574061836039725
157,pct_origen_emergencia,2.8667591239087042e-05
157,pct_origen_referencia,0.013544565420725803
157,pct_uso_pabellon,5.587500723742738e-07
157,pabellones_promedio,6.482040493116134e-06
157,tasa_partos,1.666340209208637e-05
157,tasa_prematurez,0.016634975684546183
157,cv_estancia,0.010747490241279108
157,pct_estancia_larga,0.007280342682986385
158,egresos_por_anio,0.0037157700005886855
158,estancia_media,0.13725831996616625
158,estancia_mediana,0.0010258908540874156
158,peso_medio_grd,0.012660306868801856
158,severidad_media,0.0008450101075757756
158,mortalidad_media,4.810690126995595e-05
158,entropia_grd,0.21518547834524684
158,comorbilidades_promedio,0.0015695815298330184
158,tasa_cma,0.0006348207802433273
158,peso_medio_cma,1.715560618721912e-05
158,pct_pediatrico,2.3543781600006648e-07
158,pct_geriatrico,2.3543781600006648e-07
158,pct_femenino_fertil,1.715560618721912e-05
158,edad_mediana,3.3685947501915445e-07
158,pct_urgencia,1.715560618721912e-05
158,pct_programada,1.715560618721912e-05
158,pct_obstetrica_ingreso,4.4319024574564755e-05
158,pct_alta_domicilio,9.590353577641665e-05
158,pct_alta_fallecido,1.715560618721912e-05
158,pct_alta_traslado,0.0001675022978576031
158,pct_origen_emergencia,2.9927026444216235e-05
158,pct_origen_referencia,2.890624181705926e-06
158,pct_uso_pabellon,1.715560618721912e-05
158,pabellones_promedio,0.024995079386447065
158,tasa_partos,1.313721623540908e-05
158,tasa_prematurez,0.002253677072752462
158,cv_estancia,0.0002652541544143133
158,pct_estancia_larga,0.6521622589661011
159,egresos_por_anio,0.020460774290236863
159,estancia_media,0.005347974981806028
159,estancia_mediana,0.005082181298539818
159,peso_medio_grd,9.778925958262454e-05
159,severidad_media,0.5921809196847643
159,mortalidad_media,0.5611968263892094
159,entropia_grd,0.0048482034283578385
159,comorbilidades_promedio,0.0021393852589791924
159,tasa_cma,0.09105140139095796
159,peso_medio_cma,0.00818071365487973
159,pct_pediatrico,1.4820402499365975e-07
159,pct_geriatrico,2.228015205409139e-08
159,pct_femenino_fertil,0.019983234987096324
159,edad_mediana,1.2118740657026616e-08
159,pct_urgencia,0.5986605572833827
159,pct_programada,0.07828128975012852
159,pct_obstetrica_ingreso,0.03894791000572329
159,pct_alta_domicilio,7.737050131823261e-05
159,pct_alta_fallecido,0.0021219820820256364
159,pct_alta_traslado,0.00033140669396567075
159,pct_origen_emergencia,0.004325505383523701
159,pct_origen_referencia,0.0021219820820256364
159,pct_uso_pabellon,1.549672075912367e-05
159,pabellones_promedio,0.0001423585179559999
159,tasa_partos,0.4133556473636518
159,tasa_prematurez,0.04096904990551058
159,cv_estancia,9.778925958262454e-05
159,pct_estancia_larga,0.020460774290236863
160,egresos_por_anio,0.002186516302633899
160,estancia_media,0.8969542847043385
160,estancia_mediana,0.030424364464112834
160,peso_medio_grd,0.0001884383102375542
160,severidad_media,0.00011017430378693427
160,mortalidad_media,7.150577686435873e-05
160,entropia_grd,0.11864349085071284
160,comorbilidades_promedio,0.002108833341681173
160,tasa_cma,0.2496804410218741
160,peso_medio_cma,0.0004142167928146922
160,pct_pediatrico,1.6179980870049314e-08
160,pct_geriatrico,1.6179980870049314e-08
160,pct_femenino_fertil,9.716299768418926e-07
160,edad_mediana,1.6179980870049314e-08
160,pct_urgencia,0.007876491985436584
160,pct_programada,0.00013637444281351332
160,pct_obstetrica_ingreso,1.4300454617333596e-06
160,pct_alta_domicilio,0.0001884383102375542
160,pct_alta_fallecido,1.542638308888077e-05
160,pct_alta_traslado,0.0035914026813558195
160,pct_origen_emergencia,0.030424364464112834
160,pct_origen_referencia,0.47374962063787657
160,pct_uso_pabellon,0.00021368643756393424
160,pabellones_promedio,0.002186516302633899
160,tasa_partos,9.716299768418926e-07
160,tasa_prematurez,0.0014672328837845253
160,cv_estancia,0.007480773674415099
160,pct_estancia_larga,0.9098397281805427
161,egresos_por_anio,0.48788306497159173
161,estancia_media,5.772962004750015e-05
161,estancia_mediana,7.518372144710497e-06
161,peso_medio_grd,2.9341535175186616e-07
161,severidad_media,0.0009207535404129699
161,mortalidad_media,0.0008810910263026162
161,entropia_grd,0.04653344088332345
161,comorbilidades_promedio,0.0009207535404129699
